hit,kapital,fix,angewandt,verausgabt,nachfrag,variabl,neu,jahrlich,verlieh,konstant,preis,erhalt,umschlag,produktiv,imm,erst,kostet,klass,zweit,war
4439,2084227657195761660621348155734807739684520398140553539264086454241696390841438745196857068342825842068955606294053519360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4440,2084227657195761660621348155734807739684520398140553539264086454241696390841438745196857068342825842068955606294053519360,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,2084227657195761660621348155734807739684520398140553539264086454241696390841438745196857068342825842068955606294053519360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,1042113828597880830310674077867403869842260199070276769632043227120848195420719372598428534171412921034477803147026759680,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
4443,521056914298940415155337038933701934921130099535138384816021613560424097710359686299214267085706460517238901573513379840,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1
4444,260528457149470207577668519466850967460565049767569192408010806780212048855179843149607133542853230258619450786756689920,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,1,0
4445,130264228574735103788834259733425483730282524883784596204005403390106024427589921574803566771426615129309725393378344960,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,3
4446,65132114287367551894417129866712741865141262441892298102002701695053012213794960787401783385713307564654862696689172480,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,4,9
4447,32566057143683775947208564933356370932570631220946149051001350847526506106897480393700891692856653782327431348344586240,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,2,7
4448,32566057143683775947208564933356370932570631220946149051001350847526506106897480393700891692856653782327431348344586240,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
4449,32566057143683775947208564933356370932570631220946149051001350847526506106897480393700891692856653782327431348344586240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4450,32566057143683775947208564933356370932570631220946149051001350847526506106897480393700891692856653782327431348344586240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,16283028571841887973604282466678185466285315610473074525500675423763253053448740196850445846428326891163715674172293120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,16283028571841887973604282466678185466285315610473074525500675423763253053448740196850445846428326891163715674172293120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,16283028571841887973604282466678185466285315610473074525500675423763253053448740196850445846428326891163715674172293120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,16283028571841887973604282466678185466285315610473074525500675423763253053448740196850445846428326891163715674172293120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4455,24424542857762831960406423700017278199427973415709611788251013135644879580173110295275668769642490336745573511258439680,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4456,36636814286644247940609635550025917299141960123564417682376519703467319370259665442913503154463735505118360266887659520,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4457,54955221429966371910914453325038875948712940185346626523564779555200979055389498164370254731695603257677540400331489280,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4458,54955221429966371910914453325038875948712940185346626523564779555200979055389498164370254731695603257677540400331489280,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4459,27477610714983185955457226662519437974356470092673313261782389777600489527694749082185127365847801628838770200165744640,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,1
4460,13738805357491592977728613331259718987178235046336656630891194888800244763847374541092563682923900814419385100082872320,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4461,6869402678745796488864306665629859493589117523168328315445597444400122381923687270546281841461950407209692550041436160,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4462,6869402678745796488864306665629859493589117523168328315445597444400122381923687270546281841461950407209692550041436160,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4463,6869402678745796488864306665629859493589117523168328315445597444400122381923687270546281841461950407209692550041436160,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4464,3434701339372898244432153332814929746794558761584164157722798722200061190961843635273140920730975203604846275020718080,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4465,3434701339372898244432153332814929746794558761584164157722798722200061190961843635273140920730975203604846275020718080,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
4466,3434701339372898244432153332814929746794558761584164157722798722200061190961843635273140920730975203604846275020718080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0
4467,1717350669686449122216076666407464873397279380792082078861399361100030595480921817636570460365487601802423137510359040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0
4468,858675334843224561108038333203732436698639690396041039430699680550015297740460908818285230182743800901211568755179520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0
4469,429337667421612280554019166601866218349319845198020519715349840275007648870230454409142615091371900450605784377589760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4470,429337667421612280554019166601866218349319845198020519715349840275007648870230454409142615091371900450605784377589760,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0
4471,429337667421612280554019166601866218349319845198020519715349840275007648870230454409142615091371900450605784377589760,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
4472,429337667421612280554019166601866218349319845198020519715349840275007648870230454409142615091371900450605784377589760,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,429337667421612280554019166601866218349319845198020519715349840275007648870230454409142615091371900450605784377589760,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,214668833710806140277009583300933109174659922599010259857674920137503824435115227204571307545685950225302892188794880,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4475,107334416855403070138504791650466554587329961299505129928837460068751912217557613602285653772842975112651446094397440,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4476,53667208427701535069252395825233277293664980649752564964418730034375956108778806801142826886421487556325723047198720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4477,26833604213850767534626197912616638646832490324876282482209365017187978054389403400571413443210743778162861523599360,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
4478,13416802106925383767313098956308319323416245162438141241104682508593989027194701700285706721605371889081430761799680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4479,6708401053462691883656549478154159661708122581219070620552341254296994513597350850142853360802685944540715380899840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4480,6708401053462691883656549478154159661708122581219070620552341254296994513597350850142853360802685944540715380899840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4481,6708401053462691883656549478154159661708122581219070620552341254296994513597350850142853360802685944540715380899840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,3354200526731345941828274739077079830854061290609535310276170627148497256798675425071426680401342972270357690449920,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4483,1677100263365672970914137369538539915427030645304767655138085313574248628399337712535713340200671486135178845224960,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4484,1677100263365672970914137369538539915427030645304767655138085313574248628399337712535713340200671486135178845224960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
4485,838550131682836485457068684769269957713515322652383827569042656787124314199668856267856670100335743067589422612480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1
4486,419275065841418242728534342384634978856757661326191913784521328393562157099834428133928335050167871533794711306240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4487,209637532920709121364267171192317489428378830663095956892260664196781078549917214066964167525083935766897355653120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
4488,104818766460354560682133585596158744714189415331547978446130332098390539274958607033482083762541967883448677826560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4489,52409383230177280341066792798079372357094707665773989223065166049195269637479303516741041881270983941724338913280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4490,78614074845265911967652045513478728955555236820452525423779659647181824668052523986232659699344275820738160623616,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
4491,78614074845265911967652045513478728955555236820452525423779659647181824668052523986232659699344275820738160623616,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5
4492,78614074845265911967652045513478728955555236820452525423779659647181824668052523986232659699344275820738160623616,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,0,5
4493,117921112267898867951478068270218093433332855230678788135669489470772737002078785979348989549016413731107240935424,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2
4494,176881668401848301927217102405327140149999282846018182203504234206159105503118178969023484323524620596660861403136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4495,353763336803696603854434204810654280299998565692036364407008468412318211006236357938046968647049241193321722806272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4496,353763336803696603854434204810654280299998565692036364407008468412318211006236357938046968647049241193321722806272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4497,353763336803696603854434204810654280299998565692036364407008468412318211006236357938046968647049241193321722806272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4498,530645005205544905781651307215981420449997848538054546610512702618477316509354536907070452970573861789982584209408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4499,530645005205544905781651307215981420449997848538054546610512702618477316509354536907070452970573861789982584209408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4500,795967507808317358672476960823972130674996772807081819915769053927715974764031805360605679455860792684973876314112,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
4501,1591935015616634717344953921647944261349993545614163639831538107855431949528063610721211358911721585369947752628224,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1
4502,3979837539041586793362384804119860653374983864035409099578845269638579873820159026803028397279303963424869381570560,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
4503,13929431386645554870393709205925474473063557082934614525110673890341247771255859798787098990165525483743631347023872,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,5,0
4504,41788294159936668985682577183800272164195125484046574281670883457448616165308792216267295369248422898257248087179264,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0
4505,104470735399841663715203543827452982920478905239630974291499485070771794710189554900856241625617364351590412125732864,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0
4506,313412206199524991145610631482358948761436715718892922874498455212315384130568664702568724876852093054771236377198592,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0
4507,470118309299287451722404350695347633182119439696397538661036788527074093383523294494605100125263368005946022196936704,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0
4508,705177463948931177583606526043021449773179159544596307991555182790611140075284941741907650187895052008919033295405056,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,705177463948931177583606526043021449773179159544596307991555182790611140075284941741907650187895052008919033295405056,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
4510,1410354927897862355167213052086042899546358319089192615983110365581222280150569883483815300375790104017838066590810112,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,9,3
4511,2820709855795724710334426104172085799092716638178385231966220731162444560301139766967630600751580208035676133181620224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,23,4
4512,7051774639489311215899879715979161858371221453334893549504177519243727675755574176471108706838714174869817015052271616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,29,10
4513,17629436598723279159622070378850009924649193917559372934583192415434086639383485923073707357177258127613289173434236928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,8
4514,44073591496808202378544660302733445926507545930786988579748975507884286398436916735268010753265036080788209476799823872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,14
4515,66110387245212303567816990454100168889761318896180482869623463261826429597655375102902016129897554121182314215199735808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,30
4516,99165580867818455351725485681150253334641978344270724304435194892739644396483062654353024194846331181773471322799603712,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,5,15
4517,148748371301727691986567197232942222231732089790183198943234781277707606194680997836697021012913278296170180070627868672,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,2,7
4518,223122556952591537979850795849413333347598134685274798414852171916561409292021496755045531519369917444255270105941803008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,3
4519,111561278476295768989925397924706666673799067342637399207426085958280704646010748377522765759684958722127635052970901504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4520,55780639238147884494962698962353333336899533671318699603713042979140352323005374188761382879842479361063817526485450752,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4521,55780639238147884494962698962353333336899533671318699603713042979140352323005374188761382879842479361063817526485450752,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4522,55780639238147884494962698962353333336899533671318699603713042979140352323005374188761382879842479361063817526485450752,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,55780639238147884494962698962353333336899533671318699603713042979140352323005374188761382879842479361063817526485450752,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
4524,55780639238147884494962698962353333336899533671318699603713042979140352323005374188761382879842479361063817526485450752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
4525,27890319619073942247481349481176666668449766835659349801856521489570176161502687094380691439921239680531908763242725376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4526,27890319619073942247481349481176666668449766835659349801856521489570176161502687094380691439921239680531908763242725376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4527,13945159809536971123740674740588333334224883417829674900928260744785088080751343547190345719960619840265954381621362688,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
4528,6972579904768485561870337370294166667112441708914837450464130372392544040375671773595172859980309920132977190810681344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
4529,10458869857152728342805506055441250000668662563372256175696195558588816060563507660392759289970464880199465786216022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4530,15688304785729092514208259083161875001002993845058384263544293337883224090845261490589138934955697320299198679324033024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,23532457178593637651440017535840707222783350483365437334493691389500068686273341753987772812353073290010051383182491648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,11766228589296818825720008767920353611391675241682718667246845694750034343136670876993886406176536645005025691591245824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4533,11766228589296818825720008767920353611391675241682718667246845694750034343136670876993886406176536645005025691591245824,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4534,17649342883945228238580013151880530417087512862524078000870268542125051514705006315490829609264804967507538537386868736,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4535,17649342883945228238580013151880530417087512862524078000870268542125051514705006315490829609264804967507538537386868736,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4536,17649342883945228238580013151880530417087512862524078000870268542125051514705006315490829609264804967507538537386868736,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4537,17649342883945228238580013151880530417087512862524078000870268542125051514705006315490829609264804967507538537386868736,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4538,35298685767890456477160026303761060834175025725048156001740537084250103029410012630981659218529609935015077074773737472,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
4539,88246714419726145672389550115011073200322125449508946247642337179924327373503233505037890406645915599292679230148575232,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
4540,220616786049315337304036969153877156311497946802441028159359876134016399633888872197092271854683444427701778816086048768,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0
4541,661850358147946011912110907461631468934493840407323084478079628402049198901666616591276815564050333283105336448258146304,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,9,0,0,0
4542,2316476253517810826676892927046505927756269506854980095995310964880816845756879465545449221178725409926629323494620397568,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0
4543,6949428760553432766718005779898456734621420433325807887556556540677591004469243320001707174596777238532207109249572012032,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,42,0,0,0
